Name,Player Page,Teammates Page
Moussa Marega,https://www.transfermarkt.com/moussa-marega/profil/spieler/283130,https://www.transfermarkt.com/moussa-marega/gemeinsameSpiele/spieler/283130
Teófilo Gutiérrez,https://www.transfermarkt.com/teofilo-gutierrez/profil/spieler/77066,https://www.transfermarkt.com/teofilo-gutierrez/gemeinsameSpiele/spieler/77066
Andrew Robertson,https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803,https://www.transfermarkt.com/andrew-robertson/gemeinsameSpiele/spieler/234803
Gabriel Fuentes,https://www.transfermarkt.com/gabriel-fuentes/profil/spieler/480686,https://www.transfermarkt.com/gabriel-fuentes/gemeinsameSpiele/spieler/480686
Mehdi Taremi,https://www.transfermarkt.com/mehdi-taremi/profil/spieler/307058,https://www.transfermarkt.com/mehdi-taremi/gemeinsameSpiele/spieler/307058
Sebastián Hernández,https://www.transfermarkt.com/sebastian-hernandez/profil/spieler/73693,https://www.transfermarkt.com/sebastian-hernandez/gemeinsameSpiele/spieler/73693
Ibrahima Konaté,https://www.transfermarkt.com/ibrahima-konate/profil/spieler/357119,https://www.transfermarkt.com/ibrahima-konate/gemeinsameSpiele/spieler/357119
Harvey Elliott,https://www.transfermarkt.com/harvey-elliott/profil/spieler/565822,https://www.transfermarkt.com/harvey-elliott/gemeinsameSpiele/spieler/565822
Leonardo Pico,https://www.transfermarkt.com/leonardo-pico/profil/spieler/213528,https://www.transfermarkt.com/leonardo-pico/gemeinsameSpiele/spieler/213528
André Silva,https://www.transfermarkt.com/andre-silva/profil/spieler/198008,https://www.transfermarkt.com/andre-silva/gemeinsameSpiele/spieler/198008
Willi Orbán,https://www.transfermarkt.com/willi-orban/profil/spieler/93740,https://www.transfermarkt.com/willi-orban/gemeinsameSpiele/spieler/93740
Dominik Livakovic,https://www.transfermarkt.com/dominik-livakovic/profil/spieler/205927,https://www.transfermarkt.com/dominik-livakovic/gemeinsameSpiele/spieler/205927
Lovro Majer,https://www.transfermarkt.com/lovro-majer/profil/spieler/387106,https://www.transfermarkt.com/lovro-majer/gemeinsameSpiele/spieler/387106
Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,https://www.transfermarkt.com/mateo-kovacic/gemeinsameSpiele/spieler/51471
Emil Forsberg,https://www.transfermarkt.com/emil-forsberg/profil/spieler/111078,https://www.transfermarkt.com/emil-forsberg/gemeinsameSpiele/spieler/111078
Luka Ivanusec,https://www.transfermarkt.com/luka-ivanusec/profil/spieler/387105,https://www.transfermarkt.com/luka-ivanusec/gemeinsameSpiele/spieler/387105
Bruno Petkovic,https://www.transfermarkt.com/bruno-petkovic/profil/spieler/256358,https://www.transfermarkt.com/bruno-petkovic/gemeinsameSpiele/spieler/256358
Mislav Orsic,https://www.transfermarkt.com/mislav-orsic/profil/spieler/119150,https://www.transfermarkt.com/mislav-orsic/gemeinsameSpiele/spieler/119150
Péter Gulácsi,https://www.transfermarkt.com/peter-gulacsi/profil/spieler/57071,https://www.transfermarkt.com/peter-gulacsi/gemeinsameSpiele/spieler/57071
Bartol Franjic,https://www.transfermarkt.com/bartol-franjic/profil/spieler/370998,https://www.transfermarkt.com/bartol-franjic/gemeinsameSpiele/spieler/370998
Kristijan Jakic,https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954,https://www.transfermarkt.com/kristijan-jakic/gemeinsameSpiele/spieler/374954
Enock Mwepu,https://www.transfermarkt.com/enock-mwepu/profil/spieler/490307,https://www.transfermarkt.com/enock-mwepu/gemeinsameSpiele/spieler/490307
Andreas Ulmer,https://www.transfermarkt.com/andreas-ulmer/profil/spieler/31196,https://www.transfermarkt.com/andreas-ulmer/gemeinsameSpiele/spieler/31196
Patson Daka,https://www.transfermarkt.com/patson-daka/profil/spieler/365172,https://www.transfermarkt.com/patson-daka/gemeinsameSpiele/spieler/365172
Cican Stankovic,https://www.transfermarkt.com/cican-stankovic/profil/spieler/127679,https://www.transfermarkt.com/cican-stankovic/gemeinsameSpiele/spieler/127679
Jérôme Onguéné,https://www.transfermarkt.com/jerome-onguene/profil/spieler/272638,https://www.transfermarkt.com/jerome-onguene/gemeinsameSpiele/spieler/272638
Zlatko Junuzovic,https://www.transfermarkt.com/zlatko-junuzovic/profil/spieler/31007,https://www.transfermarkt.com/zlatko-junuzovic/gemeinsameSpiele/spieler/31007
Mohamed Camara,https://www.transfermarkt.com/mohamed-camara/profil/spieler/543382,https://www.transfermarkt.com/mohamed-camara/gemeinsameSpiele/spieler/543382
Sékou Koïta,https://www.transfermarkt.com/sekou-koita/profil/spieler/402010,https://www.transfermarkt.com/sekou-koita/gemeinsameSpiele/spieler/402010
Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,https://www.transfermarkt.com/marcel-halstenberg/gemeinsameSpiele/spieler/70243
Robin Le Normand,https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809,https://www.transfermarkt.com/robin-le-normand/gemeinsameSpiele/spieler/351809
Álex Remiro,https://www.transfermarkt.com/alex-remiro/profil/spieler/212862,https://www.transfermarkt.com/alex-remiro/gemeinsameSpiele/spieler/212862
Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,https://www.transfermarkt.com/mikel-merino/gemeinsameSpiele/spieler/338424
Mikel Oyarzabal,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,https://www.transfermarkt.com/mikel-oyarzabal/gemeinsameSpiele/spieler/351478
Portu,https://www.transfermarkt.com/portu/profil/spieler/99353,https://www.transfermarkt.com/portu/gemeinsameSpiele/spieler/99353
Igor Zubeldia,https://www.transfermarkt.com/igor-zubeldia/profil/spieler/355628,https://www.transfermarkt.com/igor-zubeldia/gemeinsameSpiele/spieler/355628
Andoni Gorosabel,https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255,https://www.transfermarkt.com/andoni-gorosabel/gemeinsameSpiele/spieler/289255
Aritz Elustondo,https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,https://www.transfermarkt.com/aritz-elustondo/gemeinsameSpiele/spieler/229804
Adnan Januzaj,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,https://www.transfermarkt.com/adnan-januzaj/gemeinsameSpiele/spieler/177847
Martín Zubimendi,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,https://www.transfermarkt.com/martin-zubimendi/gemeinsameSpiele/spieler/423440
Joseba Zaldua,https://www.transfermarkt.com/joseba-zaldua/profil/spieler/197135,https://www.transfermarkt.com/joseba-zaldua/gemeinsameSpiele/spieler/197135
Nacho Monreal,https://www.transfermarkt.com/nacho-monreal/profil/spieler/43003,https://www.transfermarkt.com/nacho-monreal/gemeinsameSpiele/spieler/43003
Ander Guevara,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,https://www.transfermarkt.com/ander-guevara/gemeinsameSpiele/spieler/465967
Ander Barrenetxea,https://www.transfermarkt.com/ander-barrenetxea/profil/spieler/616369,https://www.transfermarkt.com/ander-barrenetxea/gemeinsameSpiele/spieler/616369
Aihen Muñoz,https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842,https://www.transfermarkt.com/aihen-munoz/gemeinsameSpiele/spieler/517842
David Silva,https://www.transfermarkt.com/david-silva/profil/spieler/35518,https://www.transfermarkt.com/david-silva/gemeinsameSpiele/spieler/35518
Iñaki Williams,https://www.transfermarkt.com/inaki-williams/profil/spieler/255508,https://www.transfermarkt.com/inaki-williams/gemeinsameSpiele/spieler/255508
Oihan Sancet,https://www.transfermarkt.com/oihan-sancet/profil/spieler/571020,https://www.transfermarkt.com/oihan-sancet/gemeinsameSpiele/spieler/571020
Dani Vivian,https://www.transfermarkt.com/dani-vivian/profil/spieler/524000,https://www.transfermarkt.com/dani-vivian/gemeinsameSpiele/spieler/524000
Mikel Vesga,https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168,https://www.transfermarkt.com/mikel-vesga/gemeinsameSpiele/spieler/300168
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,https://www.transfermarkt.com/oscar-de-marcos/gemeinsameSpiele/spieler/96718
Yuri Berchiche,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812,https://www.transfermarkt.com/yuri-berchiche/gemeinsameSpiele/spieler/61812
Iker Muniain,https://www.transfermarkt.com/iker-muniain/profil/spieler/54235,https://www.transfermarkt.com/iker-muniain/gemeinsameSpiele/spieler/54235
Álex Berenguer,https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425,https://www.transfermarkt.com/alex-berenguer/gemeinsameSpiele/spieler/338425
Raúl García,https://www.transfermarkt.com/raul-garcia/profil/spieler/34601,https://www.transfermarkt.com/raul-garcia/gemeinsameSpiele/spieler/34601
Iñigo Lekue,https://www.transfermarkt.com/inigo-lekue/profil/spieler/255501,https://www.transfermarkt.com/inigo-lekue/gemeinsameSpiele/spieler/255501
Yeray Álvarez,https://www.transfermarkt.com/yeray-alvarez/profil/spieler/255488,https://www.transfermarkt.com/yeray-alvarez/gemeinsameSpiele/spieler/255488
Dani García,https://www.transfermarkt.com/dani-garcia/profil/spieler/178425,https://www.transfermarkt.com/dani-garcia/gemeinsameSpiele/spieler/178425
Aitor Paredes,https://www.transfermarkt.com/aitor-paredes/profil/spieler/591916,https://www.transfermarkt.com/aitor-paredes/gemeinsameSpiele/spieler/591916
Gorka Guruzeta,https://www.transfermarkt.com/gorka-guruzeta/profil/spieler/340205,https://www.transfermarkt.com/gorka-guruzeta/gemeinsameSpiele/spieler/340205
Oier Zarraga,https://www.transfermarkt.com/oier-zarraga/profil/spieler/524010,https://www.transfermarkt.com/oier-zarraga/gemeinsameSpiele/spieler/524010
Beñat Prados,https://www.transfermarkt.com/benat-prados/profil/spieler/625047,https://www.transfermarkt.com/benat-prados/gemeinsameSpiele/spieler/625047
Julen Agirrezabala,https://www.transfermarkt.com/julen-agirrezabala/profil/spieler/625014,https://www.transfermarkt.com/julen-agirrezabala/gemeinsameSpiele/spieler/625014
Unai Vencedor,https://www.transfermarkt.com/unai-vencedor/profil/spieler/610083,https://www.transfermarkt.com/unai-vencedor/gemeinsameSpiele/spieler/610083
Nico Serrano,https://www.transfermarkt.com/nico-serrano/profil/spieler/668183,https://www.transfermarkt.com/nico-serrano/gemeinsameSpiele/spieler/668183
Asier Villalibre,https://www.transfermarkt.com/asier-villalibre/profil/spieler/251897,https://www.transfermarkt.com/asier-villalibre/gemeinsameSpiele/spieler/251897
Imanol García de Albéniz,https://www.transfermarkt.com/imanol-garcia-de-albeniz/profil/spieler/626954,https://www.transfermarkt.com/imanol-garcia-de-albeniz/gemeinsameSpiele/spieler/626954
Iñigo Ruiz de Galarreta,https://www.transfermarkt.com/inigo-ruiz-de-galarreta/profil/spieler/126751,https://www.transfermarkt.com/inigo-ruiz-de-galarreta/gemeinsameSpiele/spieler/126751
Cédric Soares,https://www.transfermarkt.com/cedric-soares/profil/spieler/112988,https://www.transfermarkt.com/cedric-soares/gemeinsameSpiele/spieler/112988
Julian Weigl,https://www.transfermarkt.com/julian-weigl/profil/spieler/196792,https://www.transfermarkt.com/julian-weigl/gemeinsameSpiele/spieler/196792
Joe Gomez,https://www.transfermarkt.com/joe-gomez/profil/spieler/256178,https://www.transfermarkt.com/joe-gomez/gemeinsameSpiele/spieler/256178
Everton,https://www.transfermarkt.com/everton/profil/spieler/321239,https://www.transfermarkt.com/everton/gemeinsameSpiele/spieler/321239
Adel Taarabt,https://www.transfermarkt.com/adel-taarabt/profil/spieler/45287,https://www.transfermarkt.com/adel-taarabt/gemeinsameSpiele/spieler/45287
Curtis Jones,https://www.transfermarkt.com/curtis-jones/profil/spieler/433188,https://www.transfermarkt.com/curtis-jones/gemeinsameSpiele/spieler/433188
Gilberto,https://www.transfermarkt.com/gilberto/profil/spieler/231614,https://www.transfermarkt.com/gilberto/gemeinsameSpiele/spieler/231614
Konstantinos Tsimikas,https://www.transfermarkt.com/konstantinos-tsimikas/profil/spieler/338070,https://www.transfermarkt.com/konstantinos-tsimikas/gemeinsameSpiele/spieler/338070
Diogo Jota,https://www.transfermarkt.com/diogo-jota/profil/spieler/340950,https://www.transfermarkt.com/diogo-jota/gemeinsameSpiele/spieler/340950
Riqui Puig,https://www.transfermarkt.com/riqui-puig/profil/spieler/331511,https://www.transfermarkt.com/riqui-puig/gemeinsameSpiele/spieler/331511
Monchu,https://www.transfermarkt.com/monchu/profil/spieler/282727,https://www.transfermarkt.com/monchu/gemeinsameSpiele/spieler/282727
Álex Collado,https://www.transfermarkt.com/alex-collado/profil/spieler/282722,https://www.transfermarkt.com/alex-collado/gemeinsameSpiele/spieler/282722
John McGinn,https://www.transfermarkt.com/john-mcginn/profil/spieler/193116,https://www.transfermarkt.com/john-mcginn/gemeinsameSpiele/spieler/193116
Ezri Konsa,https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403,https://www.transfermarkt.com/ezri-konsa/gemeinsameSpiele/spieler/413403
Emiliano Martínez,https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873,https://www.transfermarkt.com/emiliano-martinez/gemeinsameSpiele/spieler/111873
Tyrone Mings,https://www.transfermarkt.com/tyrone-mings/profil/spieler/253677,https://www.transfermarkt.com/tyrone-mings/gemeinsameSpiele/spieler/253677
Matty Cash,https://www.transfermarkt.com/matty-cash/profil/spieler/425334,https://www.transfermarkt.com/matty-cash/gemeinsameSpiele/spieler/425334
Jacob Ramsey,https://www.transfermarkt.com/jacob-ramsey/profil/spieler/503749,https://www.transfermarkt.com/jacob-ramsey/gemeinsameSpiele/spieler/503749
Lucas Digne,https://www.transfermarkt.com/lucas-digne/profil/spieler/126664,https://www.transfermarkt.com/lucas-digne/gemeinsameSpiele/spieler/126664
Matt Targett,https://www.transfermarkt.com/matt-targett/profil/spieler/250478,https://www.transfermarkt.com/matt-targett/gemeinsameSpiele/spieler/250478
Emiliano Buendía,https://www.transfermarkt.com/emiliano-buendia/profil/spieler/321247,https://www.transfermarkt.com/emiliano-buendia/gemeinsameSpiele/spieler/321247
Anwar El Ghazi,https://www.transfermarkt.com/anwar-el-ghazi/profil/spieler/183720,https://www.transfermarkt.com/anwar-el-ghazi/gemeinsameSpiele/spieler/183720
Mahmoud Trezeguet,https://www.transfermarkt.com/mahmoud-trezeguet/profil/spieler/234189,https://www.transfermarkt.com/mahmoud-trezeguet/gemeinsameSpiele/spieler/234189
Bertrand Traoré,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,https://www.transfermarkt.com/bertrand-traore/gemeinsameSpiele/spieler/131996
Danny Ings,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,https://www.transfermarkt.com/danny-ings/gemeinsameSpiele/spieler/134294
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,https://www.transfermarkt.com/alex-moreno/gemeinsameSpiele/spieler/193098
Marvelous Nakamba,https://www.transfermarkt.com/marvelous-nakamba/profil/spieler/324882,https://www.transfermarkt.com/marvelous-nakamba/gemeinsameSpiele/spieler/324882
Philippe Coutinho,https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444,https://www.transfermarkt.com/philippe-coutinho/gemeinsameSpiele/spieler/80444
Diego Carlos,https://www.transfermarkt.com/diego-carlos/profil/spieler/329145,https://www.transfermarkt.com/diego-carlos/gemeinsameSpiele/spieler/329145
Jhon Durán,https://www.transfermarkt.com/jhon-duran/profil/spieler/649317,https://www.transfermarkt.com/jhon-duran/gemeinsameSpiele/spieler/649317
Youri Tielemans,https://www.transfermarkt.com/youri-tielemans/profil/spieler/249565,https://www.transfermarkt.com/youri-tielemans/gemeinsameSpiele/spieler/249565
Donny van de Beek,https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255,https://www.transfermarkt.com/donny-van-de-beek/gemeinsameSpiele/spieler/288255
Daley Blind,https://www.transfermarkt.com/daley-blind/profil/spieler/12282,https://www.transfermarkt.com/daley-blind/gemeinsameSpiele/spieler/12282
André Onana,https://www.transfermarkt.com/andre-onana/profil/spieler/234509,https://www.transfermarkt.com/andre-onana/gemeinsameSpiele/spieler/234509
Hakim Ziyech,https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111,https://www.transfermarkt.com/hakim-ziyech/gemeinsameSpiele/spieler/217111
David Neres,https://www.transfermarkt.com/david-neres/profil/spieler/469822,https://www.transfermarkt.com/david-neres/gemeinsameSpiele/spieler/469822
Christian Capone,https://www.transfermarkt.com/christian-capone/profil/spieler/315856,https://www.transfermarkt.com/christian-capone/gemeinsameSpiele/spieler/315856
Alessandro Mallamo,https://www.transfermarkt.com/alessandro-mallamo/profil/spieler/346560,https://www.transfermarkt.com/alessandro-mallamo/gemeinsameSpiele/spieler/346560
Davide Frattesi,https://www.transfermarkt.com/davide-frattesi/profil/spieler/394300,https://www.transfermarkt.com/davide-frattesi/gemeinsameSpiele/spieler/394300
Filippo Melegoni,https://www.transfermarkt.com/filippo-melegoni/profil/spieler/315862,https://www.transfermarkt.com/filippo-melegoni/gemeinsameSpiele/spieler/315862
Joaquín Correa,https://www.transfermarkt.com/joaquin-correa/profil/spieler/227081,https://www.transfermarkt.com/joaquin-correa/gemeinsameSpiele/spieler/227081
Andrea Pinamonti,https://www.transfermarkt.com/andrea-pinamonti/profil/spieler/315865,https://www.transfermarkt.com/andrea-pinamonti/gemeinsameSpiele/spieler/315865
Roberto Firmino,https://www.transfermarkt.com/roberto-firmino/profil/spieler/131789,https://www.transfermarkt.com/roberto-firmino/gemeinsameSpiele/spieler/131789
Jordan Henderson,https://www.transfermarkt.com/jordan-henderson/profil/spieler/61651,https://www.transfermarkt.com/jordan-henderson/gemeinsameSpiele/spieler/61651
James Milner,https://www.transfermarkt.com/james-milner/profil/spieler/3333,https://www.transfermarkt.com/james-milner/gemeinsameSpiele/spieler/3333
Fabinho,https://www.transfermarkt.com/fabinho/profil/spieler/225693,https://www.transfermarkt.com/fabinho/gemeinsameSpiele/spieler/225693
Georginio Wijnaldum,https://www.transfermarkt.com/georginio-wijnaldum/profil/spieler/49499,https://www.transfermarkt.com/georginio-wijnaldum/gemeinsameSpiele/spieler/49499
Joel Matip,https://www.transfermarkt.com/joel-matip/profil/spieler/82105,https://www.transfermarkt.com/joel-matip/gemeinsameSpiele/spieler/82105
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,https://www.transfermarkt.com/alex-oxlade-chamberlain/gemeinsameSpiele/spieler/143424
Naby Keïta,https://www.transfermarkt.com/naby-keita/profil/spieler/302215,https://www.transfermarkt.com/naby-keita/gemeinsameSpiele/spieler/302215
Thiago Alcántara,https://www.transfermarkt.com/thiago-alcantara/profil/spieler/60444,https://www.transfermarkt.com/thiago-alcantara/gemeinsameSpiele/spieler/60444
Divock Origi,https://www.transfermarkt.com/divock-origi/profil/spieler/148368,https://www.transfermarkt.com/divock-origi/gemeinsameSpiele/spieler/148368
Dejan Lovren,https://www.transfermarkt.com/dejan-lovren/profil/spieler/37838,https://www.transfermarkt.com/dejan-lovren/gemeinsameSpiele/spieler/37838
Wendell,https://www.transfermarkt.com/wendell/profil/spieler/228433,https://www.transfermarkt.com/wendell/gemeinsameSpiele/spieler/228433
Sven Bender,https://www.transfermarkt.com/sven-bender/profil/spieler/29993,https://www.transfermarkt.com/sven-bender/gemeinsameSpiele/spieler/29993
Mason Mount,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,https://www.transfermarkt.com/mason-mount/gemeinsameSpiele/spieler/346483
Julian Baumgartlinger,https://www.transfermarkt.com/julian-baumgartlinger/profil/spieler/34787,https://www.transfermarkt.com/julian-baumgartlinger/gemeinsameSpiele/spieler/34787
César Azpilicueta,https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500,https://www.transfermarkt.com/cesar-azpilicueta/gemeinsameSpiele/spieler/57500
Reece James,https://www.transfermarkt.com/reece-james/profil/spieler/472423,https://www.transfermarkt.com/reece-james/gemeinsameSpiele/spieler/472423
Edouard Mendy,https://www.transfermarkt.com/edouard-mendy/profil/spieler/442531,https://www.transfermarkt.com/edouard-mendy/gemeinsameSpiele/spieler/442531
Lars Bender,https://www.transfermarkt.com/lars-bender/profil/spieler/30059,https://www.transfermarkt.com/lars-bender/gemeinsameSpiele/spieler/30059
Atakan Akkaynak,https://www.transfermarkt.com/atakan-akkaynak/profil/spieler/327542,https://www.transfermarkt.com/atakan-akkaynak/gemeinsameSpiele/spieler/327542
Timo Werner,https://www.transfermarkt.com/timo-werner/profil/spieler/170527,https://www.transfermarkt.com/timo-werner/gemeinsameSpiele/spieler/170527
N'Golo Kanté,https://www.transfermarkt.com/ngolo-kante/profil/spieler/225083,https://www.transfermarkt.com/ngolo-kante/gemeinsameSpiele/spieler/225083
Kasper Schmeichel,https://www.transfermarkt.com/kasper-schmeichel/profil/spieler/16911,https://www.transfermarkt.com/kasper-schmeichel/gemeinsameSpiele/spieler/16911
Jamie Vardy,https://www.transfermarkt.com/jamie-vardy/profil/spieler/197838,https://www.transfermarkt.com/jamie-vardy/gemeinsameSpiele/spieler/197838
Harvey Barnes,https://www.transfermarkt.com/harvey-barnes/profil/spieler/398065,https://www.transfermarkt.com/harvey-barnes/gemeinsameSpiele/spieler/398065
Wilfred Ndidi,https://www.transfermarkt.com/wilfred-ndidi/profil/spieler/274839,https://www.transfermarkt.com/wilfred-ndidi/gemeinsameSpiele/spieler/274839
Jonny Evans,https://www.transfermarkt.com/jonny-evans/profil/spieler/42412,https://www.transfermarkt.com/jonny-evans/gemeinsameSpiele/spieler/42412
Kelechi Iheanacho,https://www.transfermarkt.com/kelechi-iheanacho/profil/spieler/295330,https://www.transfermarkt.com/kelechi-iheanacho/gemeinsameSpiele/spieler/295330
Marc Albrighton,https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560,https://www.transfermarkt.com/marc-albrighton/gemeinsameSpiele/spieler/61560
Çağlar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,https://www.transfermarkt.com/caglar-soyuncu/gemeinsameSpiele/spieler/320141
Ricardo Pereira,https://www.transfermarkt.com/ricardo-pereira/profil/spieler/215876,https://www.transfermarkt.com/ricardo-pereira/gemeinsameSpiele/spieler/215876
Timothy Castagne,https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226,https://www.transfermarkt.com/timothy-castagne/gemeinsameSpiele/spieler/262226
Nampalys Mendy,https://www.transfermarkt.com/nampalys-mendy/profil/spieler/111051,https://www.transfermarkt.com/nampalys-mendy/gemeinsameSpiele/spieler/111051
Ayoze Pérez,https://www.transfermarkt.com/ayoze-perez/profil/spieler/246968,https://www.transfermarkt.com/ayoze-perez/gemeinsameSpiele/spieler/246968
James Justin,https://www.transfermarkt.com/james-justin/profil/spieler/413220,https://www.transfermarkt.com/james-justin/gemeinsameSpiele/spieler/413220
Daniel Amartey,https://www.transfermarkt.com/daniel-amartey/profil/spieler/214056,https://www.transfermarkt.com/daniel-amartey/gemeinsameSpiele/spieler/214056
Luke Thomas,https://www.transfermarkt.com/luke-thomas/profil/spieler/505194,https://www.transfermarkt.com/luke-thomas/gemeinsameSpiele/spieler/505194
Kiernan Dewsbury-Hall,https://www.transfermarkt.com/kiernan-dewsbury-hall/profil/spieler/475188,https://www.transfermarkt.com/kiernan-dewsbury-hall/gemeinsameSpiele/spieler/475188
Demarai Gray,https://www.transfermarkt.com/demarai-gray/profil/spieler/292417,https://www.transfermarkt.com/demarai-gray/gemeinsameSpiele/spieler/292417
Angus Gunn,https://www.transfermarkt.com/angus-gunn/profil/spieler/201574,https://www.transfermarkt.com/angus-gunn/gemeinsameSpiele/spieler/201574
Hamza Choudhury,https://www.transfermarkt.com/hamza-choudhury/profil/spieler/341501,https://www.transfermarkt.com/hamza-choudhury/gemeinsameSpiele/spieler/341501
Josh Murphy,https://www.transfermarkt.com/josh-murphy/profil/spieler/199528,https://www.transfermarkt.com/josh-murphy/gemeinsameSpiele/spieler/199528
Dennis Praet,https://www.transfermarkt.com/dennis-praet/profil/spieler/129588,https://www.transfermarkt.com/dennis-praet/gemeinsameSpiele/spieler/129588
Wesley Fofana,https://www.transfermarkt.com/wesley-fofana/profil/spieler/475411,https://www.transfermarkt.com/wesley-fofana/gemeinsameSpiele/spieler/475411
João Moutinho,https://www.transfermarkt.com/joao-moutinho/profil/spieler/29364,https://www.transfermarkt.com/joao-moutinho/gemeinsameSpiele/spieler/29364
Danijel Subasic,https://www.transfermarkt.com/danijel-subasic/profil/spieler/27941,https://www.transfermarkt.com/danijel-subasic/gemeinsameSpiele/spieler/27941
Sergio Agüero,https://www.transfermarkt.com/sergio-aguero/profil/spieler/26399,https://www.transfermarkt.com/sergio-aguero/gemeinsameSpiele/spieler/26399
Andrea Raggi,https://www.transfermarkt.com/andrea-raggi/profil/spieler/28845,https://www.transfermarkt.com/andrea-raggi/gemeinsameSpiele/spieler/28845
Harry Maguire,https://www.transfermarkt.com/harry-maguire/profil/spieler/177907,https://www.transfermarkt.com/harry-maguire/gemeinsameSpiele/spieler/177907
Scott McTominay,https://www.transfermarkt.com/scott-mctominay/profil/spieler/315969,https://www.transfermarkt.com/scott-mctominay/gemeinsameSpiele/spieler/315969
Aaron Wan-Bissaka,https://www.transfermarkt.com/aaron-wan-bissaka/profil/spieler/477758,https://www.transfermarkt.com/aaron-wan-bissaka/gemeinsameSpiele/spieler/477758
Victor Lindelöf,https://www.transfermarkt.com/victor-lindelof/profil/spieler/184573,https://www.transfermarkt.com/victor-lindelof/gemeinsameSpiele/spieler/184573
David de Gea,https://www.transfermarkt.com/david-de-gea/profil/spieler/59377,https://www.transfermarkt.com/david-de-gea/gemeinsameSpiele/spieler/59377
Fred,https://www.transfermarkt.com/fred/profil/spieler/191614,https://www.transfermarkt.com/fred/gemeinsameSpiele/spieler/191614
Luke Shaw,https://www.transfermarkt.com/luke-shaw/profil/spieler/183288,https://www.transfermarkt.com/luke-shaw/gemeinsameSpiele/spieler/183288
Sebastián Coates,https://www.transfermarkt.com/sebastian-coates/profil/spieler/102427,https://www.transfermarkt.com/sebastian-coates/gemeinsameSpiele/spieler/102427
Cristiano Ronaldo,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,https://www.transfermarkt.com/cristiano-ronaldo/gemeinsameSpiele/spieler/8198
Anthony Martial,https://www.transfermarkt.com/anthony-martial/profil/spieler/182877,https://www.transfermarkt.com/anthony-martial/gemeinsameSpiele/spieler/182877
Jérémy Mathieu,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404,https://www.transfermarkt.com/jeremy-mathieu/gemeinsameSpiele/spieler/5404
Rui Patrício,https://www.transfermarkt.com/rui-patricio/profil/spieler/45026,https://www.transfermarkt.com/rui-patricio/gemeinsameSpiele/spieler/45026
Alejandro Garnacho,https://www.transfermarkt.com/alejandro-garnacho/profil/spieler/811779,https://www.transfermarkt.com/alejandro-garnacho/gemeinsameSpiele/spieler/811779
Danilo,https://www.transfermarkt.com/danilo/profil/spieler/32816,https://www.transfermarkt.com/danilo/gemeinsameSpiele/spieler/32816
Mason Greenwood,https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826,https://www.transfermarkt.com/mason-greenwood/gemeinsameSpiele/spieler/532826
Bas Dost,https://www.transfermarkt.com/bas-dost/profil/spieler/56331,https://www.transfermarkt.com/bas-dost/gemeinsameSpiele/spieler/56331
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,https://www.transfermarkt.com/paul-pogba/gemeinsameSpiele/spieler/122153
Antony,https://www.transfermarkt.com/antony/profil/spieler/602105,https://www.transfermarkt.com/antony/gemeinsameSpiele/spieler/602105
Nemanja Matic,https://www.transfermarkt.com/nemanja-matic/profil/spieler/74683,https://www.transfermarkt.com/nemanja-matic/gemeinsameSpiele/spieler/74683
